# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 19.38928655963603,1.3938102170897797,2.388463203978298,-174.06700867325824,0.6075495760112276,-2.0000000000002562,1.4640131408893933,-87.95049831010553,51.07427897743618,-1.8412502094566574
 19.39273953101674,1.3917361356425906,2.3882412063007776,-173.89065064965877,0.600643633249805,-2.0000000000005786,1.5237287381682116,-87.95685609438351,52.554442443063145,-1.85226256802377
 19.396177426665304,1.3896953643968324,2.3880162626350807,-173.70997396067108,0.5937678419526756,-2.0000000000008398,1.586382241931757,-87.96322397980612,54.09023889261828,-1.863121914237103
 19.39960016618416,1.3876876566102725,2.387788394803342,-173.52483716242887,0.5869223629149584,-2.0000000000007785,1.6521418323537416,-87.96960096081042,55.68420249888472,-1.8738268236924653
 19.403007668684428,1.3857127655406776,2.387557624627697,-173.3350931031886,0.5801073579144266,-1.9999999999996743,1.7211865567330538,-87.97598603039722,57.33899956539352,-1.8843758477477965
 19.406399852839417,1.3837704444458148,2.387323973930279,-173.1405886573999,0.5733229896044493,-1.9999999999993454,1.7937070950071117,-87.98237818029,59.05743588090542,-1.8947675080165323
 19.409776636944652,1.3818604465834519,2.387087464533223,-172.94116444662131,0.5665694213939788,-2.0,1.8699065894099642,-87.98877640109419,60.842464586159664,-1.9050002902346896
 19.413137938984953,1.3799825252113558,2.3868481182586643,-172.73665454627096,0.5598468173133764,-2.0000000000005613,1.950001531615232,-87.99517968245652,62.697194376010934,-1.9150726375380827
 19.41648367670925,1.3781364335872932,2.3866059569287366,-172.52688617783943,0.5531553418647783,-2.000000000000066,2.0342227183141848,-88.00158701322471,64.62489814513445,-1.9249829429034455
 19.419813767713855,1.376321924969032,2.3863610023655752,-172.3116793858529,0.5464951598555692,-2.0000000000009335,2.122816279494393,-88.00799738160688,66.62902212793317,-1.9347295409712837
 19.423128129534945,1.3745387526143389,2.386113276391315,-172.09084669873553,0.5398664362133859,-2.0000000000009712,2.2160447809401793,-88.01440977533161,68.71319544115907,-1.9443106988102656
 19.42642667975115,1.3727866697809814,2.3858628008280895,-171.86419277305703,0.5332693357809797,-1.9999999999993605,2.314188409356388,-88.02082318180754,70.88124005918795,-1.9537246059390867
 19.42970933609711,1.3710654297267264,2.3856095974980347,-171.63151402056727,0.5267040230890643,-1.9999999999989855,2.4175462516915465,-88.02723658828349,73.13718144906741,-1.9629693630854022
 19.432976016589073,1.369374785709341,2.3853536882232844,-171.3925982166903,0.5201706621051373,-1.9999999999990823,2.5264376582677315,-88.0336489820082,75.48525937334873,-1.9720429699773905
 19.436226639663605,1.367714490986593,2.3850950948259735,-171.14722409078425,0.5136694159560732,-2.0000000000000684,2.6412037172430396,-88.04005935039038,77.92993943903834,-1.9809433117904367
